"year","em","sector","month","global_total","units"
1857,"CO2","AGR",10,0,"kt"
1857,"CO2","AGR",11,0,"kt"
1857,"CO2","AGR",12,0,"kt"
1857,"CO2","ENE",1,3873.62754668538,"kt"
1857,"CO2","ENE",2,3270.99632524931,"kt"
1857,"CO2","ENE",3,3168.40019817595,"kt"
1857,"CO2","ENE",4,2800.14046612321,"kt"
1857,"CO2","ENE",5,2401.36563984866,"kt"
1857,"CO2","ENE",6,2131.48267342957,"kt"
1857,"CO2","ENE",7,2201.4067791272,"kt"
1857,"CO2","ENE",8,2107.05067501208,"kt"
1857,"CO2","ENE",9,2175.98105481673,"kt"
1857,"CO2","ENE",10,2515.44091301567,"kt"
1857,"CO2","ENE",11,2782.01072538525,"kt"
1857,"CO2","ENE",12,3508.73810803419,"kt"
1857,"CO2","IND",1,13679.2643387828,"kt"
1857,"CO2","IND",2,12355.7975991113,"kt"
1857,"CO2","IND",3,12313.3388028501,"kt"
1857,"CO2","IND",4,11916.8479718732,"kt"
1857,"CO2","IND",5,10265.3722923912,"kt"
1857,"CO2","IND",6,9273.83477466676,"kt"
1857,"CO2","IND",7,8899.81547383459,"kt"
1857,"CO2","IND",8,9582.96260048898,"kt"
1857,"CO2","IND",9,9273.12112813243,"kt"
1857,"CO2","IND",10,10948.5194190456,"kt"
1857,"CO2","IND",11,11916.491148606,"kt"
1857,"CO2","IND",12,13679.6330561589,"kt"
1857,"CO2","TRA",1,434.333575300467,"kt"
1857,"CO2","TRA",2,392.301293819777,"kt"
1857,"CO2","TRA",3,434.333575300467,"kt"
1857,"CO2","TRA",4,420.322814806904,"kt"
1857,"CO2","TRA",5,434.333575300467,"kt"
1857,"CO2","TRA",6,420.322814806904,"kt"
1857,"CO2","TRA",7,434.333575300467,"kt"
1857,"CO2","TRA",8,434.333575300467,"kt"
1857,"CO2","TRA",9,420.322814806904,"kt"
1857,"CO2","TRA",10,434.333575300467,"kt"
1857,"CO2","TRA",11,420.322814806904,"kt"
1857,"CO2","TRA",12,434.333575300467,"kt"
1857,"CO2","SLV",1,0.0292064136119491,"kt"
1857,"CO2","SLV",2,0.0263799864882121,"kt"
1857,"CO2","SLV",3,0.0292064136119491,"kt"
1857,"CO2","SLV",4,0.0282642712373701,"kt"
1857,"CO2","SLV",5,0.0292064136119491,"kt"
1857,"CO2","SLV",6,0.0282642712373701,"kt"
1857,"CO2","SLV",7,0.0292064136119491,"kt"
1857,"CO2","SLV",8,0.0292064136119491,"kt"
1857,"CO2","SLV",9,0.0282642712373701,"kt"
1857,"CO2","SLV",10,0.0292064136119491,"kt"
1857,"CO2","SLV",11,0.0282642712373701,"kt"
1857,"CO2","SLV",12,0.0292064136119491,"kt"
1857,"CO2","WST",1,0,"kt"
1857,"CO2","WST",2,0,"kt"
1857,"CO2","WST",3,0,"kt"
1857,"CO2","WST",4,0,"kt"
1857,"CO2","WST",5,0,"kt"
1857,"CO2","WST",6,0,"kt"
1857,"CO2","WST",7,0,"kt"
1857,"CO2","WST",8,0,"kt"
1857,"CO2","WST",9,0,"kt"
1857,"CO2","WST",10,0,"kt"
1857,"CO2","WST",11,0,"kt"
1857,"CO2","WST",12,0,"kt"
1857,"CO2","SHP",1,0,"kt"
1857,"CO2","SHP",2,0,"kt"
1857,"CO2","SHP",3,0,"kt"
1857,"CO2","SHP",4,0,"kt"
1857,"CO2","SHP",5,0,"kt"
1857,"CO2","SHP",6,0,"kt"
1857,"CO2","SHP",7,0,"kt"
1857,"CO2","SHP",8,0,"kt"
1857,"CO2","SHP",9,0,"kt"
1857,"CO2","SHP",10,0,"kt"
1857,"CO2","SHP",11,0,"kt"
1857,"CO2","SHP",12,0,"kt"
1857,"CO2","RCO",1,14153.0405300339,"kt"
1857,"CO2","RCO",2,11441.1240132467,"kt"
1857,"CO2","RCO",3,9932.78102022413,"kt"
1857,"CO2","RCO",4,7144.02743434478,"kt"
1857,"CO2","RCO",5,4487.00975274882,"kt"
1857,"CO2","RCO",6,4004.79772299307,"kt"
1857,"CO2","RCO",7,4273.39073147512,"kt"
1857,"CO2","RCO",8,4273.76493236403,"kt"
1857,"CO2","RCO",9,4010.95499364912,"kt"
1857,"CO2","RCO",10,5403.19648089368,"kt"
1857,"CO2","RCO",11,8353.23276195915,"kt"
1857,"CO2","RCO",12,13818.2636989194,"kt"
1858,"CO2","AGR",1,0,"kt"
1858,"CO2","AGR",2,0,"kt"
1858,"CO2","AGR",3,0,"kt"
1858,"CO2","AGR",4,0,"kt"
1858,"CO2","AGR",5,0,"kt"
1858,"CO2","AGR",6,0,"kt"
1858,"CO2","AGR",7,0,"kt"
1858,"CO2","AGR",8,0,"kt"
1858,"CO2","AGR",9,0,"kt"
1858,"CO2","AGR",10,0,"kt"
1858,"CO2","AGR",11,0,"kt"
1858,"CO2","AGR",12,0,"kt"
1858,"CO2","ENE",1,4089.57769742487,"kt"
1858,"CO2","ENE",2,3457.16592470523,"kt"
1858,"CO2","ENE",3,3351.45252829225,"kt"
1858,"CO2","ENE",4,2967.00439416234,"kt"
1858,"CO2","ENE",5,2553.12043738477,"kt"
1858,"CO2","ENE",6,2267.5887527438,"kt"
1858,"CO2","ENE",7,2340.68870509558,"kt"
1858,"CO2","ENE",8,2250.59843031985,"kt"
1858,"CO2","ENE",9,2328.12001445716,"kt"
1858,"CO2","ENE",10,2687.8784182997,"kt"
1858,"CO2","ENE",11,2957.99099374955,"kt"
1858,"CO2","ENE",12,3706.40888092441,"kt"
1858,"CO2","IND",1,13982.9054044467,"kt"
1858,"CO2","IND",2,12630.123118415,"kt"
1858,"CO2","IND",3,12587.4520739961,"kt"
1858,"CO2","IND",4,12182.266892786,"kt"
1858,"CO2","IND",5,10495.3850556737,"kt"
1858,"CO2","IND",6,9482.25113889725,"kt"
1858,"CO2","IND",7,9100.37691616454,"kt"
1858,"CO2","IND",8,9798.3261768605,"kt"
1858,"CO2","IND",9,9481.38947901074,"kt"
1858,"CO2","IND",10,11193.3343163697,"kt"
1858,"CO2","IND",11,12181.8360628427,"kt"
1858,"CO2","IND",12,13983.350595388,"kt"
1858,"CO2","TRA",1,496.975058979684,"kt"
1858,"CO2","TRA",2,448.880698433263,"kt"
1858,"CO2","TRA",3,496.975058979684,"kt"
1858,"CO2","TRA",4,480.94360546421,"kt"
1858,"CO2","TRA",5,496.975058979684,"kt"
1858,"CO2","TRA",6,480.94360546421,"kt"
1858,"CO2","TRA",7,496.975058979684,"kt"
1858,"CO2","TRA",8,496.975058979684,"kt"
1858,"CO2","TRA",9,480.94360546421,"kt"
1858,"CO2","TRA",10,496.975058979684,"kt"
1858,"CO2","TRA",11,480.94360546421,"kt"
1858,"CO2","TRA",12,496.975058979684,"kt"
1858,"CO2","SLV",1,0.0351157417947128,"kt"
1858,"CO2","SLV",2,0.0317174442016761,"kt"
1858,"CO2","SLV",3,0.0351157417947128,"kt"
1858,"CO2","SLV",4,0.0339829759303672,"kt"
1858,"CO2","SLV",5,0.0351157417947128,"kt"
1858,"CO2","SLV",6,0.0339829759303672,"kt"
1858,"CO2","SLV",7,0.0351157417947128,"kt"
1858,"CO2","SLV",8,0.0351157417947128,"kt"
1858,"CO2","SLV",9,0.0339829759303672,"kt"
1858,"CO2","SLV",10,0.0351157417947128,"kt"
1858,"CO2","SLV",11,0.0339829759303672,"kt"
1858,"CO2","SLV",12,0.0351157417947128,"kt"
1858,"CO2","WST",1,0,"kt"
1858,"CO2","WST",2,0,"kt"
1858,"CO2","WST",3,0,"kt"
1858,"CO2","WST",4,0,"kt"
1858,"CO2","WST",5,0,"kt"
1858,"CO2","WST",6,0,"kt"
1858,"CO2","WST",7,0,"kt"
1858,"CO2","WST",8,0,"kt"
1858,"CO2","WST",9,0,"kt"
1858,"CO2","WST",10,0,"kt"
1858,"CO2","WST",11,0,"kt"
1858,"CO2","WST",12,0,"kt"
1858,"CO2","SHP",1,0,"kt"
1858,"CO2","SHP",2,0,"kt"
1858,"CO2","SHP",3,0,"kt"
1858,"CO2","SHP",4,0,"kt"
1858,"CO2","SHP",5,0,"kt"
1858,"CO2","SHP",6,0,"kt"
1858,"CO2","SHP",7,0,"kt"
1858,"CO2","SHP",8,0,"kt"
1858,"CO2","SHP",9,0,"kt"
1858,"CO2","SHP",10,0,"kt"
1858,"CO2","SHP",11,0,"kt"
1858,"CO2","SHP",12,0,"kt"
1858,"CO2","RCO",1,13978.5887000852,"kt"
1858,"CO2","RCO",2,11257.3704695457,"kt"
1858,"CO2","RCO",3,9775.212955826,"kt"
1858,"CO2","RCO",4,6936.96678181565,"kt"
1858,"CO2","RCO",5,4385.56631660415,"kt"
1858,"CO2","RCO",6,3920.16678414514,"kt"
1858,"CO2","RCO",7,4182.58369358391,"kt"
1858,"CO2","RCO",8,4183.06651761499,"kt"
1858,"CO2","RCO",9,3928.1368843709,"kt"
1858,"CO2","RCO",10,5283.68063037007,"kt"
1858,"CO2","RCO",11,8226.87206320884,"kt"
1858,"CO2","RCO",12,13641.0501388854,"kt"
1859,"CO2","AGR",1,0,"kt"
1859,"CO2","AGR",2,0,"kt"
1859,"CO2","AGR",3,0,"kt"
1859,"CO2","AGR",4,0,"kt"
1859,"CO2","AGR",5,0,"kt"
1859,"CO2","AGR",6,0,"kt"
1859,"CO2","AGR",7,0,"kt"
1859,"CO2","AGR",8,0,"kt"
1859,"CO2","AGR",9,0,"kt"
1859,"CO2","AGR",10,0,"kt"
1859,"CO2","AGR",11,0,"kt"
1859,"CO2","AGR",12,0,"kt"
1859,"CO2","ENE",1,4280.40834341819,"kt"
1859,"CO2","ENE",2,3613.27105670061,"kt"
1859,"CO2","ENE",3,3541.33775244845,"kt"
1859,"CO2","ENE",4,3132.54730151473,"kt"
1859,"CO2","ENE",5,2698.65584128113,"kt"
1859,"CO2","ENE",6,2427.9277722412,"kt"
1859,"CO2","ENE",7,2510.37551243464,"kt"
1859,"CO2","ENE",8,2396.31521859905,"kt"
1859,"CO2","ENE",9,2469.32611999779,"kt"
1859,"CO2","ENE",10,2837.64871616397,"kt"
1859,"CO2","ENE",11,3104.22019853654,"kt"
1859,"CO2","ENE",12,3895.59709693144,"kt"
1859,"CO2","IND",1,14991.4021659841,"kt"
1859,"CO2","IND",2,13541.0987916994,"kt"
1859,"CO2","IND",3,13495.7235011108,"kt"
1859,"CO2","IND",4,13061.4007541944,"kt"
1859,"CO2","IND",5,11253.5271015801,"kt"
1859,"CO2","IND",6,10167.5619946558,"kt"
1859,"CO2","IND",7,9758.37707581855,"kt"
1859,"CO2","IND",8,10506.480727811,"kt"
1859,"CO2","IND",9,10166.5388221816,"kt"
1859,"CO2","IND",10,12001.6307535726,"kt"
1859,"CO2","IND",11,13060.8891679573,"kt"
1859,"CO2","IND",12,14991.9308050958,"kt"
1859,"CO2","TRA",1,557.965065351919,"kt"
1859,"CO2","TRA",2,503.968446124314,"kt"
1859,"CO2","TRA",3,557.965065351919,"kt"
1859,"CO2","TRA",4,539.966192276051,"kt"
1859,"CO2","TRA",5,557.965065351919,"kt"
1859,"CO2","TRA",6,539.966192276051,"kt"
1859,"CO2","TRA",7,557.965065351919,"kt"
1859,"CO2","TRA",8,557.965065351919,"kt"
1859,"CO2","TRA",9,539.966192276051,"kt"
1859,"CO2","TRA",10,557.965065351919,"kt"
1859,"CO2","TRA",11,539.966192276051,"kt"
1859,"CO2","TRA",12,557.965065351919,"kt"
1859,"CO2","SLV",1,0.0311083792234764,"kt"
1859,"CO2","SLV",2,0.028097890911527,"kt"
1859,"CO2","SLV",3,0.0311083792234764,"kt"
1859,"CO2","SLV",4,0.0301048831194932,"kt"
1859,"CO2","SLV",5,0.0311083792234764,"kt"
1859,"CO2","SLV",6,0.0301048831194932,"kt"
1859,"CO2","SLV",7,0.0311083792234764,"kt"
1859,"CO2","SLV",8,0.0311083792234764,"kt"
1859,"CO2","SLV",9,0.0301048831194932,"kt"
1859,"CO2","SLV",10,0.0311083792234764,"kt"
1859,"CO2","SLV",11,0.0301048831194932,"kt"
1859,"CO2","SLV",12,0.0311083792234764,"kt"
1859,"CO2","WST",1,0,"kt"
1859,"CO2","WST",2,0,"kt"
1859,"CO2","WST",3,0,"kt"
1859,"CO2","WST",4,0,"kt"
1859,"CO2","WST",5,0,"kt"
1859,"CO2","WST",6,0,"kt"
1859,"CO2","WST",7,0,"kt"
1859,"CO2","WST",8,0,"kt"
1859,"CO2","WST",9,0,"kt"
1859,"CO2","WST",10,0,"kt"
1859,"CO2","WST",11,0,"kt"
1859,"CO2","WST",12,0,"kt"
1859,"CO2","SHP",1,0,"kt"
1859,"CO2","SHP",2,0,"kt"
1859,"CO2","SHP",3,0,"kt"
1859,"CO2","SHP",4,0,"kt"
1859,"CO2","SHP",5,0,"kt"
1859,"CO2","SHP",6,0,"kt"
1859,"CO2","SHP",7,0,"kt"
1859,"CO2","SHP",8,0,"kt"
1859,"CO2","SHP",9,0,"kt"
1859,"CO2","SHP",10,0,"kt"
1859,"CO2","SHP",11,0,"kt"
1859,"CO2","SHP",12,0,"kt"
1859,"CO2","RCO",1,14771.3788383886,"kt"
1859,"CO2","RCO",2,11903.9089937551,"kt"
1859,"CO2","RCO",3,10340.9147458209,"kt"
1859,"CO2","RCO",4,7324.49024146437,"kt"
1859,"CO2","RCO",5,4638.21294046004,"kt"
1859,"CO2","RCO",6,4147.31306274282,"kt"
1859,"CO2","RCO",7,4424.92833943393,"kt"
1859,"CO2","RCO",8,4425.3794630856,"kt"
1859,"CO2","RCO",9,4154.95378835601,"kt"
1859,"CO2","RCO",10,5585.00005579742,"kt"
1859,"CO2","RCO",11,8672.47162442315,"kt"
1859,"CO2","RCO",12,14421.7659189844,"kt"
1860,"CO2","AGR",1,0,"kt"
1860,"CO2","AGR",2,0,"kt"
1860,"CO2","AGR",3,0,"kt"
1860,"CO2","AGR",4,0,"kt"
1860,"CO2","AGR",5,0,"kt"
1860,"CO2","AGR",6,0,"kt"
1860,"CO2","AGR",7,0,"kt"
1860,"CO2","AGR",8,0,"kt"
1860,"CO2","AGR",9,0,"kt"
1860,"CO2","AGR",10,0,"kt"
1860,"CO2","AGR",11,0,"kt"
1860,"CO2","AGR",12,0,"kt"
1860,"CO2","ENE",1,4759.05819862542,"kt"
1860,"CO2","ENE",2,4017.51095229985,"kt"
1860,"CO2","ENE",3,3950.81473236107,"kt"
1860,"CO2","ENE",4,3493.72116549605,"kt"
1860,"CO2","ENE",5,3001.69340635848,"kt"
1860,"CO2","ENE",6,2706.57039426295,"kt"
1860,"CO2","ENE",7,2796.51420294548,"kt"
1860,"CO2","ENE",8,2662.27319027213,"kt"
1860,"CO2","ENE",9,2749.39204979297,"kt"
1860,"CO2","ENE",10,3161.9763078532,"kt"
1860,"CO2","ENE",11,3453.41446870333,"kt"
1860,"CO2","ENE",12,4333.88686675971,"kt"
1860,"CO2","IND",1,16706.9437663405,"kt"
1860,"CO2","IND",2,15090.7959460863,"kt"
1860,"CO2","IND",3,15042.1478443199,"kt"
1860,"CO2","IND",4,14558.3169602501,"kt"
1860,"CO2","IND",5,12546.7618962122,"kt"
1860,"CO2","IND",6,11337.5309962798,"kt"
1860,"CO2","IND",7,10882.6891481608,"kt"
1860,"CO2","IND",8,11715.4486961558,"kt"
1860,"CO2","IND",9,11336.1313047263,"kt"
1860,"CO2","IND",10,13379.5214442071,"kt"
1860,"CO2","IND",11,14557.6171144734,"kt"
1860,"CO2","IND",12,16707.6669403098,"kt"
1860,"CO2","TRA",1,655.717102281579,"kt"
1860,"CO2","TRA",2,592.260608512394,"kt"
1860,"CO2","TRA",3,655.717102281579,"kt"
1860,"CO2","TRA",4,634.56493769185,"kt"
1860,"CO2","TRA",5,655.717102281579,"kt"
1860,"CO2","TRA",6,634.56493769185,"kt"
1860,"CO2","TRA",7,655.717102281579,"kt"
1860,"CO2","TRA",8,655.717102281579,"kt"
1860,"CO2","TRA",9,634.56493769185,"kt"
1860,"CO2","TRA",10,655.717102281579,"kt"
1860,"CO2","TRA",11,634.56493769185,"kt"
1860,"CO2","TRA",12,655.717102281579,"kt"
1860,"CO2","SLV",1,0.153420991359271,"kt"
1860,"CO2","SLV",2,0.138573798647084,"kt"
1860,"CO2","SLV",3,0.153420991359271,"kt"
1860,"CO2","SLV",4,0.148471927121875,"kt"
1860,"CO2","SLV",5,0.153420991359271,"kt"
1860,"CO2","SLV",6,0.148471927121875,"kt"
1860,"CO2","SLV",7,0.153420991359271,"kt"
1860,"CO2","SLV",8,0.153420991359271,"kt"
1860,"CO2","SLV",9,0.148471927121875,"kt"
1860,"CO2","SLV",10,0.153420991359271,"kt"
1860,"CO2","SLV",11,0.148471927121875,"kt"
1860,"CO2","SLV",12,0.153420991359271,"kt"
1860,"CO2","WST",1,0,"kt"
1860,"CO2","WST",2,0,"kt"
1860,"CO2","WST",3,0,"kt"
1860,"CO2","WST",4,0,"kt"
1860,"CO2","WST",5,0,"kt"
1860,"CO2","WST",6,0,"kt"
1860,"CO2","WST",7,0,"kt"
1860,"CO2","WST",8,0,"kt"
1860,"CO2","WST",9,0,"kt"
1860,"CO2","WST",10,0,"kt"
1860,"CO2","WST",11,0,"kt"
1860,"CO2","WST",12,0,"kt"
1860,"CO2","SHP",1,0,"kt"
1860,"CO2","SHP",2,0,"kt"
1860,"CO2","SHP",3,0,"kt"
1860,"CO2","SHP",4,0,"kt"
1860,"CO2","SHP",5,0,"kt"
1860,"CO2","SHP",6,0,"kt"
1860,"CO2","SHP",7,0,"kt"
1860,"CO2","SHP",8,0,"kt"
1860,"CO2","SHP",9,0,"kt"
1860,"CO2","SHP",10,0,"kt"
1860,"CO2","SHP",11,0,"kt"
1860,"CO2","SHP",12,0,"kt"
1860,"CO2","RCO",1,15875.703673185,"kt"
1860,"CO2","RCO",2,12785.4322677547,"kt"
1860,"CO2","RCO",3,11105.8402507425,"kt"
1860,"CO2","RCO",4,7840.83667152013,"kt"
1860,"CO2","RCO",5,4969.79607799619,"kt"
1860,"CO2","RCO",6,4446.37595422319,"kt"
1860,"CO2","RCO",7,4744.25131538508,"kt"
1860,"CO2","RCO",8,4744.708321465,"kt"
1860,"CO2","RCO",9,4454.18558176328,"kt"
1860,"CO2","RCO",10,5985.33573937704,"kt"
1860,"CO2","RCO",11,9307.69872839964,"kt"
1860,"CO2","RCO",12,15499.6287745531,"kt"
1861,"CO2","AGR",1,0,"kt"
1861,"CO2","AGR",2,0,"kt"
1861,"CO2","AGR",3,0,"kt"
1861,"CO2","AGR",4,0,"kt"
1861,"CO2","AGR",5,0,"kt"
1861,"CO2","AGR",6,0,"kt"
1861,"CO2","AGR",7,0,"kt"
1861,"CO2","AGR",8,0,"kt"
1861,"CO2","AGR",9,0,"kt"
1861,"CO2","AGR",10,0,"kt"
1861,"CO2","AGR",11,0,"kt"
1861,"CO2","AGR",12,0,"kt"
1861,"CO2","ENE",1,5173.74119599916,"kt"
1861,"CO2","ENE",2,4372.67798216588,"kt"
1861,"CO2","ENE",3,4289.69627345884,"kt"
1861,"CO2","ENE",4,3796.61770706137,"kt"
1861,"CO2","ENE",5,3254.19777139135,"kt"
1861,"CO2","ENE",6,2922.29082300516,"kt"
1861,"CO2","ENE",7,3013.56553694318,"kt"
1861,"CO2","ENE",8,2870.87508328841,"kt"
1861,"CO2","ENE",9,2976.91259027644,"kt"
1861,"CO2","ENE",10,3435.07895511403,"kt"
1861,"CO2","ENE",11,3756.59221546559,"kt"
1861,"CO2","ENE",12,4704.65278606521,"kt"
1861,"CO2","IND",1,17657.0781373337,"kt"
1861,"CO2","IND",2,15949.4730904524,"kt"
1861,"CO2","IND",3,15897.7872981703,"kt"
1861,"CO2","IND",4,15387.4078432993,"kt"
1861,"CO2","IND",5,13262.0187143073,"kt"
1861,"CO2","IND",6,11984.7811932144,"kt"
1861,"CO2","IND",7,11503.9949450968,"kt"
1861,"CO2","IND",8,12384.2738996549,"kt"
1861,"CO2","IND",9,11982.3287997573,"kt"
1861,"CO2","IND",10,14142.2976688654,"kt"
1861,"CO2","IND",11,15386.1816465708,"kt"
1861,"CO2","IND",12,17658.3452072865,"kt"
1861,"CO2","TRA",1,752.948704479341,"kt"
1861,"CO2","TRA",2,680.082700820049,"kt"
1861,"CO2","TRA",3,752.948704479341,"kt"
1861,"CO2","TRA",4,728.66003659291,"kt"
1861,"CO2","TRA",5,752.948704479341,"kt"
1861,"CO2","TRA",6,728.66003659291,"kt"
1861,"CO2","TRA",7,752.948704479341,"kt"
1861,"CO2","TRA",8,752.948704479341,"kt"
1861,"CO2","TRA",9,728.66003659291,"kt"
1861,"CO2","TRA",10,752.948704479341,"kt"
1861,"CO2","TRA",11,728.66003659291,"kt"
1861,"CO2","TRA",12,752.948704479341,"kt"
1861,"CO2","SLV",1,0.524593336323167,"kt"
1861,"CO2","SLV",2,0.473826239259635,"kt"
1861,"CO2","SLV",3,0.524593336323167,"kt"
1861,"CO2","SLV",4,0.507670970635323,"kt"
1861,"CO2","SLV",5,0.524593336323167,"kt"
1861,"CO2","SLV",6,0.507670970635323,"kt"
1861,"CO2","SLV",7,0.524593336323167,"kt"
1861,"CO2","SLV",8,0.524593336323167,"kt"
1861,"CO2","SLV",9,0.507670970635323,"kt"
1861,"CO2","SLV",10,0.524593336323167,"kt"
1861,"CO2","SLV",11,0.507670970635323,"kt"
1861,"CO2","SLV",12,0.524593336323167,"kt"
1861,"CO2","WST",1,0,"kt"
1861,"CO2","WST",2,0,"kt"
1861,"CO2","WST",3,0,"kt"
1861,"CO2","WST",4,0,"kt"
1861,"CO2","WST",5,0,"kt"
1861,"CO2","WST",6,0,"kt"
1861,"CO2","WST",7,0,"kt"
1861,"CO2","WST",8,0,"kt"
1861,"CO2","WST",9,0,"kt"
1861,"CO2","WST",10,0,"kt"
1861,"CO2","WST",11,0,"kt"
1861,"CO2","WST",12,0,"kt"
1861,"CO2","SHP",1,0,"kt"
1861,"CO2","SHP",2,0,"kt"
1861,"CO2","SHP",3,0,"kt"
1861,"CO2","SHP",4,0,"kt"
1861,"CO2","SHP",5,0,"kt"
1861,"CO2","SHP",6,0,"kt"
1861,"CO2","SHP",7,0,"kt"
1861,"CO2","SHP",8,0,"kt"
1861,"CO2","SHP",9,0,"kt"
1861,"CO2","SHP",10,0,"kt"
1861,"CO2","SHP",11,0,"kt"
1861,"CO2","SHP",12,0,"kt"
1861,"CO2","RCO",1,16363.1499586271,"kt"
1861,"CO2","RCO",2,13160.8192671681,"kt"
1861,"CO2","RCO",3,11435.0399368575,"kt"
1861,"CO2","RCO",4,8053.36226038052,"kt"
1861,"CO2","RCO",5,5113.10632944769,"kt"
1861,"CO2","RCO",6,4576.76756248092,"kt"
1861,"CO2","RCO",7,4883.15273506828,"kt"
1861,"CO2","RCO",8,4883.65673847058,"kt"
1861,"CO2","RCO",9,4585.43414840807,"kt"
1861,"CO2","RCO",10,6158.88155140028,"kt"
1861,"CO2","RCO",11,9594.36446245757,"kt"
1861,"CO2","RCO",12,15960.7360337998,"kt"
1862,"CO2","AGR",1,0,"kt"
1862,"CO2","AGR",2,0,"kt"
1862,"CO2","AGR",3,0,"kt"
1862,"CO2","AGR",4,0,"kt"
1862,"CO2","AGR",5,0,"kt"
1862,"CO2","AGR",6,0,"kt"
1862,"CO2","AGR",7,0,"kt"
1862,"CO2","AGR",8,0,"kt"
1862,"CO2","AGR",9,0,"kt"
1862,"CO2","AGR",10,0,"kt"
1862,"CO2","AGR",11,0,"kt"
1862,"CO2","AGR",12,0,"kt"
1862,"CO2","ENE",1,5449.34254629831,"kt"
1862,"CO2","ENE",2,4607.81768574218,"kt"
1862,"CO2","ENE",3,4499.23798620721,"kt"
1862,"CO2","ENE",4,3986.5246217788,"kt"
1862,"CO2","ENE",5,3430.7888209099,"kt"
1862,"CO2","ENE",6,3072.42417018349,"kt"
1862,"CO2","ENE",7,3169.73133211828,"kt"
1862,"CO2","ENE",8,3031.64322245784,"kt"
1862,"CO2","ENE",9,3135.14736051605,"kt"
1862,"CO2","ENE",10,3616.04567507545,"kt"
1862,"CO2","ENE",11,3961.1590912376,"kt"
1862,"CO2","ENE",12,4949.7360477915,"kt"
1862,"CO2","IND",1,17980.6806323874,"kt"
1862,"CO2","IND",2,16241.4275731265,"kt"
1862,"CO2","IND",3,16188.4321398484,"kt"
1862,"CO2","IND",4,15667.9663837293,"kt"
1862,"CO2","IND",5,13502.3091385465,"kt"
1862,"CO2","IND",6,12200.840065917,"kt"
1862,"CO2","IND",7,11710.9605410101,"kt"
1862,"CO2","IND",8,12607.5347347809,"kt"
1862,"CO2","IND",9,12199.0983336539,"kt"
1862,"CO2","IND",10,14398.8833323173,"kt"
1862,"CO2","IND",11,15667.0955175978,"kt"
1862,"CO2","IND",12,17981.58052739,"kt"
1862,"CO2","TRA",1,811.130236740952,"kt"
1862,"CO2","TRA",2,732.633762217634,"kt"
1862,"CO2","TRA",3,811.130236740952,"kt"
1862,"CO2","TRA",4,784.964745233179,"kt"
1862,"CO2","TRA",5,811.130236740952,"kt"
1862,"CO2","TRA",6,784.964745233179,"kt"
1862,"CO2","TRA",7,811.130236740952,"kt"
1862,"CO2","TRA",8,811.130236740952,"kt"
1862,"CO2","TRA",9,784.964745233179,"kt"
1862,"CO2","TRA",10,811.130236740952,"kt"
1862,"CO2","TRA",11,784.964745233179,"kt"
1862,"CO2","TRA",12,811.130236740952,"kt"
1862,"CO2","SLV",1,0.777899159738684,"kt"
1862,"CO2","SLV",2,0.702618595893005,"kt"
1862,"CO2","SLV",3,0.777899159738684,"kt"
1862,"CO2","SLV",4,0.752805638456791,"kt"
1862,"CO2","SLV",5,0.777899159738684,"kt"
1862,"CO2","SLV",6,0.752805638456791,"kt"
1862,"CO2","SLV",7,0.777899159738684,"kt"
1862,"CO2","SLV",8,0.777899159738684,"kt"
1862,"CO2","SLV",9,0.752805638456791,"kt"
1862,"CO2","SLV",10,0.777899159738684,"kt"
1862,"CO2","SLV",11,0.752805638456791,"kt"
1862,"CO2","SLV",12,0.777899159738684,"kt"
1862,"CO2","WST",1,0,"kt"
1862,"CO2","WST",2,0,"kt"
1862,"CO2","WST",3,0,"kt"
1862,"CO2","WST",4,0,"kt"
1862,"CO2","WST",5,0,"kt"
1862,"CO2","WST",6,0,"kt"
1862,"CO2","WST",7,0,"kt"
1862,"CO2","WST",8,0,"kt"
1862,"CO2","WST",9,0,"kt"
1862,"CO2","WST",10,0,"kt"
1862,"CO2","WST",11,0,"kt"
1862,"CO2","WST",12,0,"kt"
1862,"CO2","SHP",1,0,"kt"
1862,"CO2","SHP",2,0,"kt"
1862,"CO2","SHP",3,0,"kt"
1862,"CO2","SHP",4,0,"kt"
1862,"CO2","SHP",5,0,"kt"
1862,"CO2","SHP",6,0,"kt"
1862,"CO2","SHP",7,0,"kt"
1862,"CO2","SHP",8,0,"kt"
1862,"CO2","SHP",9,0,"kt"
1862,"CO2","SHP",10,0,"kt"
1862,"CO2","SHP",11,0,"kt"
1862,"CO2","SHP",12,0,"kt"
1862,"CO2","RCO",1,16288.8492030166,"kt"
1862,"CO2","RCO",2,13054.4651224238,"kt"
1862,"CO2","RCO",3,11336.938845263,"kt"
1862,"CO2","RCO",4,7888.08505501144,"kt"
1862,"CO2","RCO",5,5051.39359371913,"kt"
1862,"CO2","RCO",6,4530.53880758318,"kt"
1862,"CO2","RCO",7,4833.86890540871,"kt"
1862,"CO2","RCO",8,4834.37763031243,"kt"
1862,"CO2","RCO",9,4539.23312941345,"kt"
1862,"CO2","RCO",10,6073.02116664372,"kt"
1862,"CO2","RCO",11,9513.62054342664,"kt"
1862,"CO2","RCO",12,15874.796820543,"kt"
1863,"CO2","AGR",1,0,"kt"
1863,"CO2","AGR",2,0,"kt"
1863,"CO2","AGR",3,0,"kt"
1863,"CO2","AGR",4,0,"kt"
1863,"CO2","AGR",5,0,"kt"
